,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
31,772963603,2022-08-03T22:57:03+02:00,2022-08-07T01:00:34+02:00,349700,Lublin,http://www.olx.pl/d/oferta/lsm-2-pokoje-swietny-uklad-CID3-IDQjh8T.html,10760,,no,secondary,blok,32.5,two
32,746524410,2022-03-28T13:22:02+02:00,2022-07-29T11:06:51+02:00,359000,Lublin,http://www.olx.pl/d/oferta/bez-prowizji-nowoczesne-po-remoncie-dwupokojowe-przyjazni-bezposrednio-CID3-IDOvl6i.html,8348.84,floor_2,no,secondary,blok,43,two
33,750814321,2022-04-16T14:48:53+02:00,2022-08-08T14:15:56+02:00,394000,Lublin,http://www.olx.pl/d/oferta/centrum-ul-lipowa-17-przy-ch-plaza-wlasnosciowe-z-kw-CID3-IDOOl6p.html,10423.28,floor_4,no,secondary,blok,37.8,two
34,770184513,2022-07-20T21:25:17+02:00,2022-08-08T10:04:34+02:00,418000,Lublin,http://www.olx.pl/d/oferta/3-pokoje-w-gotowej-inwestycji-07-2022-odbior-jantarowa-sm-CID3-IDQ7CaR.html,7689.48,floor_1,no,primary,apartamentowiec,54.36,three
35,773625056,2022-08-07T16:41:55+02:00,2022-08-07T16:50:17+02:00,330000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-3-pokoje-po-remoncie-inwestycyjne-lsm-zana-29-CID3-IDQm3du.html,9428.57,floor_6,yes,secondary,blok,35,three
36,746524410,2022-03-28T13:22:02+02:00,2022-07-29T11:06:51+02:00,359000,Lublin,http://www.olx.pl/d/oferta/bez-prowizji-nowoczesne-po-remoncie-dwupokojowe-przyjazni-bezposrednio-CID3-IDOvl6i.html,8348.84,floor_2,no,secondary,blok,43,two
37,768833166,2022-07-14T09:43:16+02:00,2022-08-07T10:27:31+02:00,439000,Lublin,http://www.olx.pl/d/oferta/sprzedam-3-pokoje-biernackiego-12a-wyposazone-miejsce-garazowe-CID3-IDQ1VCV.html,9145.83,floor_5,yes,secondary,blok,48,three
38,773683591,2022-08-07T21:20:52+02:00,2022-08-07T21:29:41+02:00,720000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-osiedle-wiktoryn-CID3-IDQmirB.html,15493.87,floor_1,yes,primary,blok,46.47,one
39,739359481,2022-02-23T11:46:19+01:00,2022-08-08T09:17:09+02:00,319000,Lublin,http://www.olx.pl/d/oferta/okazja-mieszkanie-3-pokoje-dziesiata-CID3-IDO2haW.html,6645.83,floor_9,no,secondary,blok,48,three
40,749834699,2022-04-11T11:22:01+02:00,2022-08-08T09:14:51+02:00,490000,Lublin,http://www.olx.pl/d/oferta/atrakcyjne-mieszkanie-na-dziesiatej-61-47-m2-CID3-IDOKeg3.html,7971.37,floor_3,yes,secondary,blok,61.47,four
41,756469539,2022-05-14T22:16:39+02:00,2022-08-07T12:11:37+02:00,325000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-tatary-CID3-IDPc4hB.html,6993.76,floor_1,yes,secondary,blok,46.47,three
42,750814321,2022-04-16T14:48:53+02:00,2022-08-08T14:15:56+02:00,394000,Lublin,http://www.olx.pl/d/oferta/centrum-ul-lipowa-17-przy-ch-plaza-wlasnosciowe-z-kw-CID3-IDOOl6p.html,10423.28,floor_4,no,secondary,blok,37.8,two
43,763267488,2022-06-18T15:14:02+02:00,2022-08-08T08:37:22+02:00,940000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-89-47-m2-rogatka-warszawska-CID3-IDPEAJV.html,10561.8,floor_3,yes,secondary,blok,89,four
44,768094413,2022-07-11T04:30:28+02:00,2022-08-08T04:12:01+02:00,350000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-3pokojowe-CID3-IDPYQrz.html,7777.78,floor_8,yes,secondary,blok,45,three
45,764805522,2022-06-26T21:19:50+02:00,2022-08-08T03:07:48+02:00,414120,Lublin,http://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-bezposrednio-od-wlasciciela-daszynskiego-CID3-IDPL2QV.html,8700,floor_4,no,secondary,blok,47.6,two
46,766080687,2022-07-01T08:40:22+02:00,2022-08-07T23:44:26+02:00,330000,Lublin,http://www.olx.pl/d/oferta/2-pokojowe-umeblowane-mieszkanie-na-lsm-ie-ul-t-zana-CID3-IDPQoA7.html,9593.02,floor_10,yes,secondary,blok,34.4,two
47,772731079,2022-08-02T21:14:29+02:00,2022-08-07T22:40:13+02:00,410000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-60-m-parter-do-remontu-CID3-IDQiiEw.html,6949.15,floor_0,yes,secondary,blok,59,three
48,763896029,2022-06-21T19:24:34+02:00,2022-08-07T22:28:33+02:00,413000,Lublin,http://www.olx.pl/d/oferta/czuby-poreba-agatowa-sloneczne-2-pokoje-46m2-CID3-IDPHefH.html,8978.26,floor_3,yes,secondary,blok,46,two
