,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
71,735288660,2022-02-06T11:12:14+01:00,2022-10-05T12:57:40+02:00,479000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokoje-lsm-blisko-politechniki-60m-idealne-pod-wynajem-CID3-IDNLcav.html,7956.81,floor_4,no,secondary,blok,60.2,three
72,756984407,2022-05-17T13:15:23+02:00,2022-10-05T12:44:30+02:00,760000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-w-centrum-miasta-ul-ogrodowa-plac-litewski-piwnica-5-60-CID3-IDPeedW.html,9958.07,floor_1,yes,secondary,kamienica,76.32,two
73,785002276,2022-09-28T10:30:46+02:00,2022-10-05T12:44:20+02:00,345000,Lublin,http://www.olx.pl/d/oferta/lsm-2-pokoje-ul-balladyny-CID3-IDR7MX2.html,7293.87,floor_1,yes,secondary,blok,47.3,two
74,785784923,2022-10-01T17:08:19+02:00,2022-10-05T19:12:34+02:00,429000,Lublin,http://www.olx.pl/d/oferta/rezerwacja-jasne-i-przytulne-mieszkanie-czuby-ruta-2-pokoje-CID3-IDRb4yn.html,9031.58,floor_0,yes,secondary,blok,47.5,two
75,786632657,2022-10-05T10:01:00+02:00,2022-10-05T10:09:18+02:00,369000,Lublin,http://www.olx.pl/d/oferta/2-pokojowe-umeblowane-i-wyposazone-piwnica-miejsce-bezposrednio-CID3-IDReD5w.html,9806.01,floor_3,yes,secondary,blok,37.63,two
76,771776798,2022-07-29T11:20:01+02:00,2022-09-30T15:42:09+02:00,410000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-48m2-ul-braci-wieniawskich-CID3-IDQeioS.html,8541.67,floor_3,yes,secondary,blok,48,three
77,703388532,2021-09-21T13:11:51+02:00,2022-10-05T11:05:30+02:00,549000,Lublin,http://www.olx.pl/d/oferta/duzy-metraz-niska-cena-3-pokoje-bezposrednio-od-wlasciciela-CID3-IDLBluk.html,7899.28,floor_3,yes,secondary,blok,69.5,three
78,777289729,2022-08-25T11:48:05+02:00,2022-10-05T10:59:05+02:00,429000,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-kalinowszczyzna-ulica-niepodleglosci-bezposrednio-CID3-IDQBqz7.html,7396.55,floor_0,yes,secondary,blok,58,four
79,786637780,2022-10-05T10:23:20+02:00,2022-10-05T10:25:23+02:00,398816,Lublin,http://www.olx.pl/d/oferta/bezposrednio-45-39-mkw-2-pokoje-oddzielna-kuchnia-ul-wyscigowa-CID3-IDReEq8.html,8786.43,floor_6,no,primary,blok,45.39,two
80,785031158,2022-09-28T12:07:19+02:00,2022-10-05T15:17:24+02:00,479000,Lublin,http://www.olx.pl/d/oferta/mieszkanie-ul-zielone-wzgorze-2-pokoje-kuchnia-lazienka-z-wc-CID3-IDR7UsS.html,9696.36,floor_3,yes,secondary,blok,49.4,two
81,777986778,2022-08-29T08:19:15+02:00,2022-10-04T11:48:38+02:00,330000,Lublin,http://www.olx.pl/d/oferta/gotowe-do-wejscia-CID3-IDQElTQ.html,9780.68,floor_2,no,secondary,kamienica,33.74,two
82,786632657,2022-10-05T10:01:00+02:00,2022-10-05T10:09:18+02:00,369000,Lublin,http://www.olx.pl/d/oferta/2-pokojowe-umeblowane-i-wyposazone-piwnica-miejsce-bezposrednio-CID3-IDReD5w.html,9806.01,floor_3,yes,secondary,blok,37.63,two
