,m,build_year,location,floor,id,market,price,price_per_m2,date_created,date_lastmod,rooms,builttype,url
293,64.7,1961,lublin,floor_2,63248177,secondary,515000,7960,2022-06-29T21:34:27+02:00,2022-08-13T21:37:45+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-64-7m2-loggia-piwnica-ID4hnJT.html
294,,,,,,,,,,,,,
295,84,1980,lublin,floor_4,61471004,secondary,530000,6310,2021-02-04T11:32:08+01:00,2022-08-17T12:16:10+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-dla-rodziny-84-m2-4-pokoje-czechow-ID49WpO.html
296,40,2018,lublin,floor_2,63296114,secondary,499000,12475,2022-07-13T11:25:25+02:00,2022-08-16T11:56:00+02:00,2,apartment,https://www.otodom.pl/pl/oferta/mieszkanie-40-m-lublin-ID4hAd4.html
297,49.92,2022,lublin,floor_1,61868077,primary,404352,8100,2021-05-19T12:51:09+02:00,2022-08-12T16:30:16+02:00,3,block,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-3-pokoje-50m2-weglinek-2022r-ID4bAId.html
298,,,,,,,,,,,,,
299,60,2019,lublin,floor_5,63193149,secondary,845000,14083,2022-06-13T14:19:23+02:00,2022-08-13T14:24:00+02:00,3,block,https://www.otodom.pl/pl/oferta/unikatowy-apartament-z-tarasem-widokowym-60-m-film-ID4h9ql.html
300,,,,,,,,,,,,,
301,,,,,,,,,,,,,
302,34.7,2008,lublin,floor_3,62862497,secondary,339000,9769,2022-03-10T14:11:38+01:00,2022-08-10T17:40:10+02:00,1,block,https://www.otodom.pl/pl/oferta/fantastyczna-kawalerka-na-zamknietym-osiedlu-ID4fLpf.html
303,85,1978,lublin,floor_3,63022329,secondary,630000,7412,2022-04-26T15:50:58+02:00,2022-08-16T11:46:35+02:00,5,block,https://www.otodom.pl/pl/oferta/mieszkanie-idealne-dla-duzej-rodziny-ID4gqZb.html
304,65.7,1995,lublin,floor_3,63142395,secondary,395000,6012,2022-05-30T17:35:26+02:00,2022-08-17T15:28:18+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-lublin-konstantynow-4-pokoje-ID4gVdJ.html
305,68.7,2022,lublin,floor_2,63041345,secondary,549531,7999,2022-05-02T23:10:53+02:00,2022-08-16T16:15:00+02:00,4,block,https://www.otodom.pl/pl/oferta/klucze-na-juz-eko-park-4pokoje-70m2-ID4gwWT.html
306,82.91,2017,lublin,floor_3,63115737,secondary,860000,10373,2022-05-23T14:52:34+02:00,2022-07-29T13:11:21+02:00,3,block,https://www.otodom.pl/pl/oferta/piekny-apartament-na-czubach-ID4gPhL.html
307,65,2012,lublin,floor_2,63345481,secondary,584000,8985,2022-07-27T22:20:13+02:00,2022-08-11T22:23:51+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-65-m2-3-pokoje-ul-dunikowskiego-ID4hN3j.html
308,57,1969,lublin,floor_4,63345390,secondary,390000,6842,2022-07-27T21:35:17+02:00,2022-08-11T21:44:58+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-kalinowszczyzna-ul-dembowskiego-ID4hN1Q.html
309,66.8,1995,lublin,floor_2,63349013,secondary,649000,9716,2022-07-28T21:10:08+02:00,2022-08-15T21:20:18+02:00,3,block,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-zielonym-slawinie-ID4hNYh.html
310,74,1920,lublin,floor_2,63376276,secondary,749000,10122,2022-08-05T16:42:26+02:00,2022-08-17T12:41:07+02:00,3,tenement,https://www.otodom.pl/pl/oferta/mieszkanie-w-srodmiesciu-ID4hW40.html
311,61.18,1996,lublin,floor_3,63394778,secondary,496000,8107,2022-08-11T16:54:16+02:00,2022-08-11T20:28:27+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-wysoki-standard-przytulne-wrotkow-ID4hZSq.html
312,63.99,2004,lublin,floor_2,63394776,secondary,479000,7486,2022-08-11T16:54:01+02:00,2022-08-11T20:28:37+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-rozklad-do-wejscia-czuby-ID4hZSo.html
313,,,,,,,,,,,,,
314,,,,,,,,,,,,,
315,,,,,,,,,,,,,
316,33.53,1981,lublin,floor_3,63392099,secondary,366000,10916,2022-08-11T00:15:11+02:00,2022-08-11T15:49:04+02:00,2,block,https://www.otodom.pl/pl/oferta/funkcjonalne-2-pokojowe-mieszkanie-na-wrotkowie-ID4hZbd.html
317,52,2014,lublin,floor_3,63393196,secondary,449000,8635,2022-08-11T12:15:19+02:00,2022-08-11T15:23:32+02:00,3,block,https://www.otodom.pl/pl/oferta/rozkladowe-3-pokoje-blok-2014r-blisko-zalew-ID4hZsU.html
318,,,,,,,,,,,,,
319,,,,,,,,,,,,,
320,47.2,1978,lublin,floor_6,63312773,secondary,330000,6992,2022-07-18T13:11:28+02:00,2022-08-17T13:17:11+02:00,2,block,https://www.otodom.pl/pl/oferta/kalinowszczyzna-47mkw-winda-ID4hExL.html
321,66.04,2023,lublin,floor_3,60369618,primary,475488,7200,2020-03-31T13:19:59+02:00,2022-08-11T14:50:08+02:00,3,block,https://www.otodom.pl/pl/oferta/felin-park-ul-skalskiego-m43-ID45iTv.html
322,38.26,1990,lublin,floor_8,63393951,secondary,370000,9671,2022-08-11T14:22:35+02:00,2022-08-11T15:35:40+02:00,2,block,https://www.otodom.pl/pl/oferta/jasne-przestronne-mieszkanie-38m-ul-okrzei-13-ID4hZF5.html
323,57.4,1979,lublin,floor_10,62474923,secondary,409000,7125,2021-11-09T15:50:39+01:00,2022-08-17T16:36:28+02:00,3,block,https://www.otodom.pl/pl/oferta/trzy-rozkladowe-pokoje-do-zamieszkania-lsm-ID4e8A3.html
324,60,1985,lublin,floor_4,63022966,secondary,395000,6583,2022-04-26T18:00:46+02:00,2022-08-17T16:36:22+02:00,3,block,https://www.otodom.pl/pl/oferta/trzy-pokoje-do-wlasnej-aranzacji-ID4gr9s.html
325,,,,,,,,,,,,,
326,92.05,2021,lublin,floor_1,63393515,secondary,995000,10809,2022-08-11T13:01:48+02:00,2022-08-17T08:15:11+02:00,4,block,https://www.otodom.pl/pl/oferta/ladny-apartament-z-tarasem-doskonala-lokalizacja-ID4hZy3.html
327,60.6,1985,lublin,floor_4,62944659,secondary,399000,6584,2022-04-02T09:37:12+02:00,2022-08-11T12:10:50+02:00,3,block,https://www.otodom.pl/pl/oferta/czuby-3-pokoje-piekna-zielona-okolica-ID4g6Mr.html
328,48.98,1980,lublin,floor_4,63301995,secondary,409000,8350,2022-07-14T15:35:30+02:00,2022-08-17T11:57:00+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-wrotkow-po-remoncie-ID4hBJW.html
329,72,1997,lublin,floor_4,62815657,secondary,550000,7639,2022-02-25T12:43:12+01:00,2022-08-11T10:55:39+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-wyzynna-ID4fzdL.html
330,,,,,,,,,,,,,
331,69,2000,lublin,floor_1,63243623,secondary,549000,7957,2022-06-28T21:02:21+02:00,2022-08-15T21:05:39+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-69m-1-pietro-z-garazem-ID4hmyr.html
332,38,1968,lublin,floor_4,63195435,secondary,375000,9868,2022-06-13T23:05:08+02:00,2022-08-12T23:30:14+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-blisko-um-ID4ha1d.html
333,70,2012,lublin,ground_floor,63188078,secondary,520000,7429,2022-06-11T10:35:16+02:00,2022-08-10T11:01:04+02:00,4,block,https://www.otodom.pl/pl/oferta/przestronne-4-pokoje-os-botanik-ID4h86y.html
334,,,,,,,,,,,,,
335,,,,,,,,,,,,,
336,53.34,2010,lublin,floor_1,63146397,secondary,448000,8399,2022-05-31T14:43:29+02:00,2022-08-17T11:52:47+02:00,2,block,https://www.otodom.pl/pl/oferta/sloneczne-dwupokojowe-mieszkanie-na-ponikwodzie-ID4gXgh.html
337,,,,,,,,,,,,,
338,82.78,1997,lublin,floor_3,62955406,secondary,535000,6463,2022-04-05T16:33:25+02:00,2022-08-03T17:32:07+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-4-pokoje-czuby-ID4g9zM.html
339,59.2,1989,lublin,floor_1,63225133,secondary,459000,7753,2022-06-23T10:15:27+02:00,2022-08-04T09:35:36+02:00,3,block,https://www.otodom.pl/pl/oferta/czuby-ul-szafirowa-3-pokoje-na-i-pietrze-ID4hhKd.html
340,33.2,1981,lublin,ground_floor,63242168,secondary,339000,10211,2022-06-28T14:55:50+02:00,2022-08-17T12:19:34+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-nowoczesne-gotowe-blisko-um-balkon-ID4hmaY.html
341,,,,,,,,,,,,,
342,62,1976,lublin,floor_3,63227564,secondary,499000,8048,2022-06-23T17:44:52+02:00,2022-08-17T11:52:49+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-po-remoncie-blisko-centrum-ID4hinq.html
343,,,,,,,,,,,,,
344,,,,,,,,,,,,,
345,,,,,,,,,,,,,
346,56.15,2023,lublin,floor_1,62632360,primary,482890,8600,2022-01-05T14:59:36+01:00,2022-08-04T12:00:39+02:00,3,block,https://www.otodom.pl/pl/oferta/osiedle-jemioluszki-budynek-ab-mieszkanie-m40-ID4eNxm.html
347,36,1982,lublin,floor_7,63048552,secondary,309000,8583,2022-05-05T13:11:42+02:00,2022-08-03T14:15:49+02:00,1,block,https://www.otodom.pl/pl/oferta/kawalerka-z-duzym-balkonem-czechow-ID4gxO8.html
348,64.38,2004,lublin,floor_3,63008482,secondary,515000,7999,2022-04-22T05:11:20+02:00,2022-08-10T17:21:28+02:00,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogromnym-tarasem-z-widokiem-na-wawoz-ID4gnnQ.html
349,51.18,2023,lublin,floor_3,62632642,primary,440148,8600,2022-01-05T15:22:30+01:00,2022-08-04T12:00:40+02:00,3,block,https://www.otodom.pl/pl/oferta/osiedle-jemioluszki-budynek-c-mieszkanie-m27-ID4eNBU.html
350,48,1989,lublin,ground_floor,63348952,secondary,319000,6646,2022-07-28T20:35:27+02:00,2022-08-13T10:07:13+02:00,2,block,https://www.otodom.pl/pl/oferta/czuby-duzy-balkonatrakcyjna-cena-ID4hNXi.html
351,43.62,2023,lublin,floor_2,62632925,primary,383856,8800,2022-01-05T15:55:51+01:00,2022-08-04T12:00:40+02:00,2,block,https://www.otodom.pl/pl/oferta/osiedle-jemioluszki-budynek-d-mieszkanie-m14-ID4eNGt.html
352,33.58,2011,lublin,ground_floor,63143642,secondary,355000,10572,2022-05-31T07:52:07+02:00,2022-07-30T08:15:11+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-w-nowym-bloku-na-dziesiatej-ID4gVxQ.html
353,41.6,1965,lublin,floor_2,63242161,secondary,388000,9327,2022-06-28T14:55:31+02:00,2022-08-17T12:25:54+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-nowoczesne-swieze-balkon-rozklad-ID4hmaR.html
354,78.35,2000,lublin,ground_floor,63292089,secondary,680000,8679,2022-07-12T12:26:33+02:00,2022-08-14T11:41:01+02:00,3,block,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-doskonalej-lokalizacji-ID4hza9.html
355,,,,,,,,,,,,,
356,,,,,,,,,,,,,
357,,,,,,,,,,,,,
358,47.75,2013,lublin,floor_1,63341238,secondary,450000,9424,2022-07-26T23:07:30+02:00,2022-08-10T23:10:58+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-48m-krysztalowa-weglinek-ID4hLVS.html
359,,,,,,,,,,,,,
360,65.7,2012,lublin,floor_3,63104389,secondary,529000,8052,2022-05-19T17:03:37+02:00,2022-08-17T17:45:48+02:00,3,block,https://www.otodom.pl/pl/oferta/nowoczesne-przestronne-lokum-z-balkonem-weglinek-ID4gMkJ.html
361,48.54,2004,lublin,floor_2,62723021,secondary,415000,8550,2022-02-01T15:14:13+01:00,2022-08-10T18:03:34+02:00,2,block,https://www.otodom.pl/pl/oferta/jasne-ustawne-2-pokoje-z-balkonem-czuby-poreba-ID4fb7D.html
362,,,,,,,,,,,,,
363,59.23,1985,lublin,ground_floor,63390682,secondary,409000,6905,2022-08-10T16:02:33+02:00,2022-08-17T16:35:24+02:00,3,block,https://www.otodom.pl/pl/oferta/trzy-rozkladowe-pokoje-czechow-ID4hYOm.html
364,45,1972,lublin,floor_8,63390658,secondary,330000,7333,2022-08-10T15:55:12+02:00,2022-08-17T10:07:53+02:00,3,block,https://www.otodom.pl/pl/oferta/trzy-pokoje-winda-tatary-ID4hYNY.html
365,83.89,1995,lublin,floor_1,63388476,secondary,639000,7617,2022-08-10T02:15:06+02:00,2022-08-10T16:20:05+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-czechow-ul-rogowskiego-ID4hYeM.html
366,49.66,1963,lublin,floor_1,63388441,secondary,305000,6142,2022-08-10T01:15:21+02:00,2022-08-10T16:19:39+02:00,2,block,https://www.otodom.pl/pl/oferta/blisko-centrum-i-politechniki-49-mkw-parking-ID4hYed.html
367,150,2021,lublin,floor_1,62826121,primary,1190000,7933,2022-03-01T03:15:12+01:00,2022-08-10T16:19:25+02:00,4,house,https://www.otodom.pl/pl/oferta/pod-klucz-130-mkw-dla-rodziny-lsm-ID4fBVx.html
368,59,2002,lublin,floor_3,63388895,secondary,465000,7881,2022-08-10T10:22:39+02:00,2022-08-12T09:55:08+02:00,3,block,https://www.otodom.pl/pl/oferta/czuby-jutrzenki-3-pokoje-do-wejscia-ID4hYlx.html
369,54.24,2021,lublin,floor_2,62937783,secondary,574899,10599,2022-03-31T13:02:36+02:00,2022-08-10T15:34:25+02:00,2,apartment,https://www.otodom.pl/pl/oferta/mieszkanie-w-budynku-wsrod-drzew-w-centrum-bez-pcc-ID4g4Zx.html
370,56.5,1994,lublin,floor_5,63390040,secondary,409000,7239,2022-08-10T14:05:30+02:00,2022-08-10T15:29:07+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-organowa-obok-um-ID4hYE0.html
371,53.15,2012,lublin,ground_floor,63389672,secondary,569000,10706,2022-08-10T12:55:32+02:00,2022-08-17T13:48:06+02:00,2,apartment,https://www.otodom.pl/pl/oferta/kameralny-wysoki-standard-duzy-balkon-ok-um-ID4hYy4.html
372,26.1,1981,lublin,floor_higher_10,63390189,secondary,298000,11418,2022-08-10T14:33:28+02:00,2022-08-14T15:04:56+02:00,2,block,https://www.otodom.pl/pl/oferta/dwa-pokoje-blisko-uczelni-piekny-widok-na-miasto-ID4hYGp.html
373,,,,,,,,,,,,,
374,70.21,2019,lublin,floor_1,56262148,primary,947835,13500,2018-10-18T10:57:51+02:00,2022-08-11T11:14:31+02:00,2,apartment,https://www.otodom.pl/pl/oferta/litevski-art-residence-zaprojektowany-by-zachwycac-ID3O4m0.html
375,85.3,1980,lublin,floor_2,63389417,secondary,515000,6038,2022-08-10T12:12:59+02:00,2022-08-10T14:14:36+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycje-z-najemcami-ID4hYtX.html
376,,,,,,,,,,,,,
377,58,1970,lublin,floor_2,63389920,secondary,375000,6466,2022-08-10T13:42:57+02:00,2022-08-17T17:45:04+02:00,3,block,https://www.otodom.pl/pl/oferta/trzy-ustawne-pokoje-lsm-ID4hYC4.html
378,36.3,2021,lublin,floor_3,63166203,secondary,375000,10331,2022-06-06T12:51:11+02:00,2022-08-12T14:00:52+02:00,2,block,https://www.otodom.pl/pl/oferta/ul-kwarcowa-2-pok-36-m2-3p-2021-r-ID4h2pJ.html
379,60.54,1969,lublin,floor_3,63005130,secondary,437000,7218,2022-04-21T11:14:59+02:00,2022-08-10T12:18:03+02:00,4,block,https://www.otodom.pl/pl/oferta/sprzedam-4-pokoje-60-54-m2-bez-piecyka-gazowego-ID4gmwM.html
380,41.19,2022,lublin,floor_3,63287343,primary,284211,6900,2022-07-11T12:13:00+02:00,2022-08-10T12:16:26+02:00,2,apartment,https://www.otodom.pl/pl/oferta/tylko-unas-kupisz-mieszkanie-bez-wkladu-wlasnego-ID4hxWB.html
381,60,2006,lublin,floor_3,63388764,secondary,558000,9300,2022-08-10T09:45:04+02:00,2022-08-10T11:18:58+02:00,3,block,https://www.otodom.pl/pl/oferta/czuby-poreba-3-pokoje-z-aneksem-kuchennym-garaz-ID4hYjq.html
382,,,,,,,,,,,,,
383,40,2000,lublin,floor_3,61714302,secondary,368000,9200,2021-04-08T19:42:37+02:00,2022-08-16T10:51:35+02:00,2,block,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-ulanow-czuby-ID4aVHY.html
384,,,,,,,,,,,,,
385,,,,,,,,,,,,,
386,40.69,2024,lublin,floor_2,62759423,primary,321451,7900,2022-02-11T09:09:54+01:00,2022-08-10T10:30:26+02:00,2,block,https://www.otodom.pl/pl/oferta/diamentowe-tarasy-urocze-mieszkanie-c-m50-ID4fkAL.html
387,39.76,2024,lublin,floor_2,62759421,primary,314104,7900,2022-02-11T09:09:25+01:00,2022-08-10T10:30:26+02:00,2,block,https://www.otodom.pl/pl/oferta/diamentowe-tarasy-atrakcyjne-mieszkanie-c-m48-ID4fkAJ.html
388,63.99,2004,lublin,floor_2,63279411,secondary,479000,7486,2022-07-08T13:03:15+02:00,2022-08-10T15:37:57+02:00,3,block,https://www.otodom.pl/pl/oferta/ametystowa-do-wejscia-3-pokoje-64m2-ID4hwRF.html
389,,,,,,,,,,,,,
390,,,,,,,,,,,,,
391,40.08,2024,lublin,floor_2,62759422,primary,316632,7900,2022-02-11T09:09:41+01:00,2022-08-10T10:30:26+02:00,2,block,https://www.otodom.pl/pl/oferta/diamentowe-tarasy-wyjatkowe-mieszkanie-c-m49-ID4fkAK.html
392,,,,,,,,,,,,,
393,58,1976,lublin,floor_4,63217055,secondary,482000,8310,2022-06-21T13:26:11+02:00,2022-08-16T11:55:59+02:00,4,block,https://www.otodom.pl/pl/oferta/wynajete-inwestycyjne-4-pokojowe-mieszkanie-lsm-ID4hfDW.html
394,50.95,1957,lublin,floor_2,63000396,secondary,429000,8420,2022-04-20T11:02:30+02:00,2022-08-17T11:52:44+02:00,2,tenement,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-500-m-od-bramy-krakowskiej-ID4glhq.html
395,59.7,1989,lublin,floor_4,63196080,secondary,429000,7186,2022-06-14T09:40:47+02:00,2022-08-15T09:46:38+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-59-7-m2-lublin-cena-do-negocjacji-ID4habC.html
396,57.54,1974,lublin,floor_3,62987961,secondary,340000,5909,2022-04-14T18:12:00+02:00,2022-08-12T19:15:28+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-57-5-m2-melgiewska-ID4gi2R.html
397,83,2008,lublin,floor_3,63226874,secondary,575000,6928,2022-06-23T15:16:28+02:00,2022-08-16T11:56:00+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-bajkowa-slawinek-2-poziomy-ID4hici.html
398,57.54,1974,lublin,floor_3,62934730,secondary,340000,5909,2022-03-30T15:00:14+02:00,2022-08-03T12:54:42+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokojebalkonz-potencjalemrozkladowe-ID4g4ci.html
399,39,1970,lublin,floor_10,63227566,secondary,379000,9718,2022-06-23T17:45:06+02:00,2022-08-17T11:52:50+02:00,2,block,https://www.otodom.pl/pl/oferta/lsm2-pokoje-idealna-na-wynajem-wyposazone-ID4hins.html
400,,,,,,,,,,,,,
401,,,,,,,,,,,,,
402,60.78,2008,lublin,floor_2,63026297,secondary,540000,8885,2022-04-27T15:10:49+02:00,2022-08-17T09:45:37+02:00,3,block,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-panorama-na-miasto-ID4gs1b.html
403,77.14,2012,lublin,ground_floor,63339766,secondary,599000,7765,2022-07-26T15:11:22+02:00,2022-08-14T09:41:35+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-na-wysokim-parterze-dla-rodziny-ID4hLz8.html
404,,,,,,,,,,,,,
405,124.95,1879,lublin,floor_3,62866909,secondary,960000,7683,2022-03-11T14:32:07+01:00,2022-08-08T15:45:34+02:00,5,tenement,https://www.otodom.pl/pl/oferta/centrum-125-m2-obok-placu-litewskiego-ID4fMyp.html
406,,,,,,,,,,,,,
407,70,2018,lublin,floor_1,63269111,secondary,999000,14271,2022-07-06T07:55:09+02:00,2022-08-08T17:52:45+02:00,4,block,https://www.otodom.pl/pl/oferta/wygodne-4-pokoje-70m2-1-pietro-srodmiescie-2-m-ID4htbx.html
408,47.5,1980,lublin,floor_1,63355542,secondary,435000,9158,2022-07-31T20:31:57+02:00,2022-08-15T21:15:45+02:00,3,block,https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-mieszkanie-na-1-pietrze-ID4hPFA.html
409,59.67,2022,lublin,ground_floor,61702220,primary,483327,8100,2021-04-06T13:00:48+02:00,2022-08-05T19:00:21+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-nowa-jantarowa-b1m1-ID4aTz6.html
410,,,,,,,,,,,,,
411,59.91,2022,lublin,ground_floor,61702273,primary,485271,8100,2021-04-06T13:06:11+02:00,2022-08-07T19:00:19+02:00,3,tenement,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-nowa-jantarowa-b1m41-ID4aTzX.html
412,48.76,2022,lublin,ground_floor,62737562,primary,424460,8705,2022-02-05T09:12:18+01:00,2022-08-04T10:30:11+02:00,3,apartment,https://www.otodom.pl/pl/oferta/koncertowa-18-nowe-budownictwo-0-prowizji-ID4feUa.html
413,50.04,2022,lublin,ground_floor,61702293,primary,400320,8000,2021-04-06T13:10:47+02:00,2022-08-04T19:00:36+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-nowa-jantarowa-b1m46-ID4aTAh.html
414,87.9,1983,lublin,floor_6,62831893,secondary,449000,5108,2022-03-02T12:15:37+01:00,2022-08-03T10:57:59+02:00,4,block,https://www.otodom.pl/pl/oferta/okazja-czechow-5100zl-m2-88m2-4-pokoje-ID4fDrD.html
415,97.5,1994,lublin,floor_4,61875404,secondary,720000,7385,2021-05-20T20:30:20+02:00,2022-08-14T00:15:11+02:00,5,block,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-przy-rondzie-krwiodawcow-ID4bCCo.html
416,50,1965,lublin,floor_1,62667769,secondary,398850,7977,2022-01-17T11:18:23+01:00,2022-08-15T13:00:14+02:00,3,block,https://www.otodom.pl/pl/oferta/fantastyczne-mieszkanie-1-pietro-0-prowizji-ID4eVKt.html
417,60.1,1990,lublin,ground_floor,63386896,secondary,510000,8486,2022-08-09T15:31:29+02:00,2022-08-10T09:57:47+02:00,3,block,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-na-czubach-z-loggia-zabudowana-ID4hXPi.html
418,74.6,1993,lublin,floor_2,63238997,secondary,590000,7909,2022-06-27T18:32:41+02:00,2022-08-11T18:35:49+02:00,4,block,https://www.otodom.pl/pl/oferta/mieszkanie-4-pok-dziesiata-lublin-bezposrednio-ID4hllP.html
419,,,,,,,,,,,,,
420,,,,,,,,,,,,,
421,69.09,2013,lublin,ground_floor,62729218,secondary,520000,7526,2022-02-02T23:55:14+01:00,2022-08-03T13:56:56+02:00,4,block,https://www.otodom.pl/pl/oferta/4-pokoje-wysoki-standard-super-uklad-ID4fcJA.html
422,,,,,,,,,,,,,
423,87.9,1983,lublin,floor_6,62835414,secondary,449000,5108,2022-03-03T09:20:23+01:00,2022-08-02T10:58:43+02:00,4,block,https://www.otodom.pl/pl/oferta/4-5-pokoi-czechow-5100zl-m2-ul-harnasie-88m2-ID4fEmq.html
424,53.2,1985,lublin,floor_4,63348763,secondary,420000,7895,2022-07-28T18:55:15+02:00,2022-08-09T22:10:12+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47-40-m2-czuby-herbowa-ID4hNUf.html
425,67,2020,lublin,floor_2,63387939,secondary,585000,8731,2022-08-09T20:05:38+02:00,2022-08-09T20:18:39+02:00,3,block,https://www.otodom.pl/pl/oferta/wrotkow-3-pokojowe-mieszkanie-ID4hY67.html
426,84.42,1976,lublin,floor_4,63324643,secondary,659000,7806,2022-07-21T12:10:41+02:00,2022-08-17T18:10:39+02:00,3,block,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-centrum-ul-lipowa-ID4hHDd.html
427,34.47,1997,lublin,floor_2,63290937,secondary,289000,8384,2022-07-12T08:10:19+02:00,2022-08-13T18:04:20+02:00,2,house,https://www.otodom.pl/pl/oferta/dziesiata-2-pokoje-ii-p-garaz-duzy-balkon-ID4hyRz.html
428,64,1963,lublin,floor_3,63290936,secondary,419000,6547,2022-07-12T08:10:10+02:00,2022-08-13T18:02:13+02:00,3,house,https://www.otodom.pl/pl/oferta/blisko-uczelni-lsm-3-pokoje-ul-wajdeloty-6500-ID4hyRy.html
429,116,1998,lublin,floor_3,63336494,secondary,812000,7000,2022-07-25T17:53:16+02:00,2022-08-09T17:56:09+02:00,6,block,https://www.otodom.pl/pl/oferta/bezposrednio-na-sprzedaz-6-pokoi-116m2-czuby-ID4hKIm.html
430,36,1982,lublin,floor_5,63335548,secondary,360000,10000,2022-07-25T15:03:28+02:00,2022-08-11T13:54:16+02:00,2,block,https://www.otodom.pl/pl/oferta/2-pokoje-36m2-czuby-ID4hKt6.html
431,48.98,1979,lublin,floor_1,63340654,secondary,429000,8759,2022-07-26T18:33:09+02:00,2022-08-17T11:52:53+02:00,3,block,https://www.otodom.pl/pl/oferta/3-pokoje-do-wejscia-dunikowskiego-ID4hLNs.html
432,,,,,,,,,,,,,
433,,,,,,,,,,,,,
434,47.2,1976,lublin,floor_8,63386005,secondary,325000,6886,2022-08-09T13:33:10+02:00,2022-08-12T14:24:03+02:00,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-47-2-m2-kalinowszczyzna-ID4hXAW.html
435,38.26,1968,lublin,floor_6,63386878,secondary,345000,9017,2022-08-09T15:26:02+02:00,2022-08-09T20:05:59+02:00,2,block,https://www.otodom.pl/pl/oferta/mieszkanie-dla-pary-studenta-kalinowszczyzna-ID4hXP0.html
436,39,1977,lublin,floor_7,63386879,secondary,339000,8692,2022-08-09T15:26:07+02:00,2022-08-09T20:05:53+02:00,2,block,https://www.otodom.pl/pl/oferta/jasne-mieszkanie-inwestycyjne-kalinowszczyzna-ID4hXP1.html
437,50.62,1960,lublin,ground_floor,63364527,secondary,404000,7981,2022-08-02T23:05:22+02:00,2022-08-09T15:28:30+02:00,2,block,https://www.otodom.pl/pl/oferta/jasne-lokum-inwestycja-z-potencjalem-czwartek-ID4hS0w.html
438,64.19,2017,lublin,floor_1,63385882,secondary,619000,9643,2022-08-09T13:14:51+02:00,2022-08-15T13:15:53+02:00,3,block,https://www.otodom.pl/pl/oferta/komfortowe-przestronne-64-m2-na-czubach-ID4hXyV.html
439,41.05,2000,lublin,ground_floor,63300966,secondary,339000,8258,2022-07-14T13:11:38+02:00,2022-08-16T16:26:48+02:00,2,block,https://www.otodom.pl/pl/oferta/slawinek-41-mkw-z-dzialka-ID4hBtk.html
440,65.41,2010,lublin,ground_floor,63330870,secondary,630000,9632,2022-07-23T02:19:12+02:00,2022-08-10T11:56:11+02:00,3,apartment,https://www.otodom.pl/pl/oferta/65-m2-w-atrakcyjnej-lokalizacji-os-botanik-ID4hJfE.html
441,34.47,1995,lublin,floor_2,62941961,secondary,289000,8384,2022-04-01T13:00:30+02:00,2022-08-10T15:55:51+02:00,2,house,https://www.otodom.pl/pl/oferta/2-pokoje-garaz-ogrodek-ID4g64W.html
