,id,createdTime,lastRefresh,price,location,url,price_per_m,floor_select,furniture,market,builttype,m,rooms
54,735288660,2022-02-06T11:12:14+01:00,2022-07-30T07:59:23+02:00,479000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokoje-lsm-blisko-politechniki-60m-polecam-CID3-IDNLcav.html,7956.81,floor_4,no,secondary,blok,60.2,three
55,672024474,2021-04-16T21:53:02+02:00,2022-07-28T21:16:23+02:00,680000.0,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-m-81m2-scisle-centrum-tuz-obok-plazy-3-min-kul-umcs-CID3-IDJtKgq.html,8000,floor_4,yes,secondary,kamienica,85,three
56,770094380,2022-07-20T14:03:33+02:00,2022-07-29T12:01:41+02:00,415000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-trzypokojowe-ul-snopkowska-w-poblizu-ogrodu-saskiego-CID3-IDQ7eJ6.html,8504.1,floor_1,no,secondary,blok,48.8,three
57,769316184,2022-07-16T15:37:02+02:00,2022-07-16T15:44:52+02:00,495000.0,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-dziewanny-do-wprowadzenia-bez-wkladu-finansowego-CID3-IDQ3Yhy.html,7994.19,floor_1,yes,secondary,blok,61.92,three
58,733564783,2022-01-29T21:30:25+01:00,2022-07-29T23:44:09+02:00,335000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-52-4m2-sprzedam-lublin-dziesiata-CID3-IDNDXI3.html,6442.31,floor_1,no,secondary,kamienica,52,two
59,768363364,2022-07-12T07:31:33+02:00,2022-07-27T06:07:27+02:00,369000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-super-2-pokoje-mieszkanie-43-86-m-bronowice-cicha-okolica-CID3-IDPZYpu.html,8413.13,floor_3,yes,primary,blok,43.86,two
60,771776798,2022-07-29T11:20:01+02:00,2022-07-29T11:25:57+02:00,415000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-48m2-na-ul-braci-wieniawskich-CID3-IDQeioS.html,8645.83,floor_3,yes,secondary,blok,48,three
61,768753076,2022-07-13T18:36:22+02:00,2022-07-29T11:24:43+02:00,385900.0,Lublin,http://www.olx.pl/d/oferta/3-pokoje-z-ogrodkiem-wrotkow-stan-deweloperski-CID3-IDQ1BNa.html,8479.46,floor_0,no,secondary,blok,45.51,three
62,768742542,2022-07-13T17:46:18+02:00,2022-07-29T11:21:46+02:00,690000.0,Lublin,http://www.olx.pl/d/oferta/ostatnie-mieszkanie-w-blizniaku-na-weglinie-CID3-IDQ1z3g.html,5798.32,floor_1,no,primary,pozostale,119,four
63,768741304,2022-07-13T17:40:25+02:00,2022-07-29T11:19:45+02:00,750000.0,Lublin,http://www.olx.pl/d/oferta/atrakcyjne-mieszkanie-dla-rodziny-80-m2-czuby-os-poreba-CID3-IDQ1yJi.html,9433.96,floor_0,yes,secondary,blok,79.5,four
64,746524410,2022-03-28T13:22:02+02:00,2022-07-29T11:06:51+02:00,369000.0,Lublin,http://www.olx.pl/d/oferta/bez-prowizji-nowoczesne-po-remoncie-dwupokojowe-przyjazni-bezposrednio-CID3-IDOvl6i.html,8581.4,floor_3,no,secondary,blok,43,two
65,771768940,2022-07-29T10:44:33+02:00,2022-07-29T10:48:43+02:00,646800.0,Lublin,http://www.olx.pl/d/oferta/nowe-biuro-mieszkanie-kwarcowa-lublin-CID3-IDQegm8.html,11000,floor_0,yes,primary,apartamentowiec,58.8,three
66,765612326,2022-06-28T20:50:49+02:00,2022-07-29T10:48:34+02:00,479000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-os-czuby-poreba-3-pokoje-CID3-IDPOqJU.html,7485.54,floor_2,no,secondary,blok,63.99,three
67,757111083,2022-05-17T21:56:31+02:00,2022-07-29T07:32:11+02:00,450000.0,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-czechow-poludniowy-bezposrednio-od-wlasciciela-CID3-IDPeLb5.html,7772.02,floor_3,yes,secondary,blok,57.9,three
68,756469539,2022-05-14T22:16:39+02:00,2022-07-24T13:15:10+02:00,325000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-tatary-CID3-IDPc4hB.html,6993.76,floor_1,yes,secondary,blok,46.47,three
69,771764814,2022-07-29T10:24:29+02:00,2022-07-29T10:28:37+02:00,740000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-74m-2019rok-ul-jantarowa-plus-2-garaze-CID3-IDQefhA.html,10000,floor_5,yes,secondary,blok,74,four
70,752291368,2022-04-24T13:51:47+02:00,2022-07-29T10:00:12+02:00,530000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-botanik-55-26-mkw-CID3-IDOUxlK.html,9591.02,floor_2,yes,secondary,blok,55.26,two
71,752351460,2022-04-24T17:56:34+02:00,2022-07-28T14:27:59+02:00,265000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-do-sprzedania-na-parterze-CID3-IDOUMYY.html,8204.33,floor_0,yes,secondary,blok,32.3,two
72,770198813,2022-07-20T22:57:15+02:00,2022-07-29T15:20:34+02:00,311000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-mieszkanie-30-29-m-z-ogrodkiem-38-9-m-weglin-ul-koralowa-CID3-IDQ7FTw.html,10274.2,floor_0,yes,secondary,apartamentowiec,30.27,one
73,762334469,2022-06-13T14:09:56+02:00,2022-07-29T09:48:43+02:00,429000.0,Lublin,http://www.olx.pl/d/oferta/czechow-3-pokoje-kaprysowa-pelna-wlasnosc-bezposrednio-CID3-IDPAG1f.html,7579.51,floor_10,yes,secondary,blok,56.6,three
74,744501317,2022-03-19T16:22:12+01:00,2022-07-29T14:44:46+02:00,339000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-2-pokoje-39-m2-lublin-tumidajskiego-sprzedam-bezposrednio-CID3-IDOnQNL.html,8692.31,floor_7,no,secondary,blok,39,two
75,735288660,2022-02-06T11:12:14+01:00,2022-07-30T07:59:23+02:00,479000.0,Lublin,http://www.olx.pl/d/oferta/mieszkanie-3-pokoje-lsm-blisko-politechniki-60m-polecam-CID3-IDNLcav.html,7956.81,floor_4,no,secondary,blok,60.2,three
76,672024474,2021-04-16T21:53:02+02:00,2022-07-28T21:16:23+02:00,680000.0,Lublin,http://www.olx.pl/d/oferta/3-pokojowe-m-81m2-scisle-centrum-tuz-obok-plazy-3-min-kul-umcs-CID3-IDJtKgq.html,8000,floor_4,yes,secondary,kamienica,85,three
77,760859782,2022-06-05T21:33:06+02:00,2022-07-29T21:16:23+02:00,480000.0,Lublin,http://www.olx.pl/d/oferta/w-doskonalej-lokalizacji-mieszkanie-na-lsm-CID3-IDPuunY.html,7692.31,floor_1,no,secondary,blok,62.4,four
78,768069694,2022-07-10T21:33:12+02:00,2022-07-25T13:44:04+02:00,620000.0,Lublin,http://www.olx.pl/d/oferta/sprzedam-atrakcyjne-mieszkanie-72-m2-CID3-IDPYK0S.html,8659.22,floor_1,yes,secondary,blok,71.6,three
79,771639918,2022-07-28T15:02:10+02:00,2022-07-28T15:04:14+02:00,420000.0,Lublin,http://www.olx.pl/d/oferta/przytulne-mieszkanie-w-okazyjnej-cenie-CID3-IDQdIN8.html,6953.64,floor_4,yes,secondary,blok,60.4,three
80,746524410,2022-03-28T13:22:02+02:00,2022-07-29T11:06:51+02:00,369000.0,Lublin,http://www.olx.pl/d/oferta/bez-prowizji-nowoczesne-po-remoncie-dwupokojowe-przyjazni-bezposrednio-CID3-IDOvl6i.html,8581.4,floor_3,no,secondary,blok,43,two
